-0.8544217	-0.774861	-0.7306245	-0.722281	-0.7655061	-0.9337637
-0.5923008	-0.6432025	-0.6252292	-0.635533	-0.6720891	-0.8680775
-0.3972725	-0.5193223	-0.5234066	-0.5490291	-0.6045309	-0.806989
-0.2505636	-0.4142675	-0.4403951	-0.4648342	-0.5346029	-0.7471921
-0.1384619	-0.3233768	-0.3630598	-0.3992019	-0.4737351	-0.6960098
-0.060144	-0.2283616	-0.2801484	-0.3204634	-0.389143	-0.6070095
-0.0033134	-0.1664789	-0.2304001	-0.280627	-0.369964	-0.5920128
0.0547668	-0.123248	-0.1992184	-0.244507	-0.3430045	-0.5801049
0.1204475	-0.0860973	-0.1609319	-0.2129341	-0.3143459	-0.5732155
0.198027	-0.0311943	-0.1185053	-0.174893	-0.279439	-0.5478088
0.2885679	0.0225908	-0.0827337	-0.1531737	-0.259678	-0.5304568
0.3928687	0.0741793	-0.0489879	-0.1161775	-0.2204935	-0.5039239
0.5112411	0.1601387	0.0217185	-0.0433904	-0.1826876	-0.4680957
0.645631	0.2583541	0.1164576	0.0306492	-0.1086222	-0.4233373
0.7974963	0.3711802	0.2011998	0.1103931	-0.0420099	-0.3611729
0.9743233	0.5048692	0.3064694	0.2023932	0.0556352	-0.2927596
1.190756	0.7086775	0.481589	0.3720959	0.1943984	-0.1695395
1.420862	0.9375354	0.6911308	0.55646	0.3723796	-0.0293853
1.658856	1.227982	0.9491582	0.8095307	0.5957756	0.2135303
-1.999974	-1.233639	-0.9999893	-0.8966151	-0.8492346	-0.9464109
-1.841854	-1.16586	-1.001267	-0.9595419	-0.964573	-1.098979
-1.499354	-1.017463	-0.8857851	-0.8629618	-0.873718	-1.019999
-1.092098	-0.8663065	-0.7735556	-0.7613906	-0.7834461	-0.9565518
-0.7500817	-0.7153322	-0.6659529	-0.6702012	-0.7063439	-0.8815013
-0.5158612	-0.582058	-0.5616192	-0.5795082	-0.6218149	-0.8134816
-0.3462732	-0.4697709	-0.479389	-0.4970601	-0.5482854	-0.7511007
-0.2200343	-0.3719981	-0.4031665	-0.4272696	-0.4932826	-0.7028921
-0.1278054	-0.274872	-0.3254854	-0.3613817	-0.4332395	-0.6528421
-0.0642435	-0.2019813	-0.2570258	-0.2969387	-0.3591677	-0.5672461
-0.018793	-0.1499173	-0.2197954	-0.2545588	-0.3323886	-0.5397163
0.0232623	-0.1111979	-0.1832979	-0.227487	-0.3113083	-0.5449792
0.0665827	-0.0671914	-0.1408349	-0.1923179	-0.2815519	-0.5216884
0.1150879	-0.0239986	-0.1083165	-0.1675828	-0.2646078	-0.5150175
0.173439	0.012952	-0.076469	-0.1382636	-0.2397603	-0.4853623
0.2445249	0.0638522	-0.0359399	-0.1016994	-0.2078863	-0.4702171
0.3309781	0.1198726	0.009597	-0.0526427	-0.1623172	-0.4378968
0.4379018	0.1967689	0.0771675	0.0106083	-0.0992885	-0.3916774
0.5721425	0.3017117	0.1646077	0.0824284	-0.0272059	-0.3164632
0.7431663	0.4261963	0.2729803	0.1866423	0.0527424	-0.2641701
0.9757908	0.5876188	0.4127119	0.3178713	0.1843663	-0.157162
1.249222	0.8241448	0.6157334	0.5066472	0.3539504	-0.0077881
1.563369	1.149904	0.9072085	0.7686963	0.5906299	0.1858886
-1.999964	-1.229847	-0.9747652	-0.8626465	-0.793394	-0.8694731
-1.746207	-1.117456	-0.943477	-0.8863259	-0.8596356	-0.9787275
-1.268382	-0.9403241	-0.8185474	-0.7822973	-0.786263	-0.9202977
-0.8320001	-0.7505695	-0.6791629	-0.6668591	-0.6892947	-0.8399472
-0.51148	-0.5628158	-0.5256243	-0.5297405	-0.5638151	-0.7375849
-0.3146494	-0.4183739	-0.412236	-0.4304194	-0.47516	-0.6560475
-0.192433	-0.2987865	-0.3224309	-0.3505637	-0.4005024	-0.5893257
-0.1172711	-0.2098078	-0.2487524	-0.2793157	-0.3360851	-0.5230414
-0.0711382	-0.1459348	-0.1913154	-0.2230707	-0.2797663	-0.4573067
-0.0402392	-0.1064188	-0.1557264	-0.1869819	-0.2412808	-0.417044
-0.0148375	-0.0710671	-0.124146	-0.1553845	-0.2112782	-0.3865158
0.0088072	-0.0462645	-0.0985241	-0.1324683	-0.1943708	-0.37625
0.0332442	-0.0182011	-0.0747229	-0.1132633	-0.1780972	-0.3577672
0.058899	0.0038326	-0.0571083	-0.0972956	-0.1651153	-0.3545828
0.0883036	0.0297163	-0.0333089	-0.0772324	-0.1466495	-0.3474662
0.1238972	0.0538465	-0.014768	-0.0588831	-0.136452	-0.33769
0.1700244	0.0874361	0.0171845	-0.0288386	-0.1079726	-0.319506
0.2336393	0.1288005	0.0474879	-0.0033465	-0.0886503	-0.3105807
0.3268723	0.1942844	0.1027181	0.0508384	-0.0413474	-0.2746558
0.4711237	0.2946815	0.1918329	0.1324572	0.034792	-0.2172385
0.7110511	0.4418088	0.3239885	0.2536113	0.1454618	-0.1254336
1.029409	0.5904902	0.4520584	0.3779406	0.2615317	-0.0303346
1.440694	1.05331	0.8845766	0.7922401	0.6494996	0.3052012
-1.999947	-1.224765	-0.9611514	-0.836464	-0.7463861	-0.7923818
-1.575031	-1.070508	-0.9015244	-0.8298528	-0.7948608	-0.8710424
-0.9748001	-0.8479629	-0.7602062	-0.7324102	-0.7236401	-0.8238277
-0.552209	-0.5812933	-0.5307745	-0.5211798	-0.533453	-0.6564789
-0.286487	-0.3657739	-0.3570221	-0.3675539	-0.3950437	-0.5307845
-0.1682327	-0.2285693	-0.2500783	-0.2698717	-0.3109544	-0.4503752
-0.1096541	-0.1536309	-0.1840813	-0.2093551	-0.2472454	-0.3816503
-0.0751983	-0.1107811	-0.1463051	-0.1717288	-0.2094466	-0.3397371
-0.0517055	-0.0806653	-0.1162426	-0.1411523	-0.1742664	-0.3000097
-0.0332864	-0.0569381	-0.0916034	-0.1143523	-0.147952	-0.2719316
-0.0172071	-0.0383332	-0.0745939	-0.1005545	-0.1354445	-0.2582986
-0.001634	-0.0206098	-0.0569838	-0.0819455	-0.1225912	-0.2473874
0.0144006	-0.0034253	-0.0424373	-0.0712546	-0.113954	-0.2373513
0.0312062	0.0147352	-0.0257405	-0.0548431	-0.0980814	-0.2244638
0.0493578	0.0304108	-0.0139394	-0.0440425	-0.0904561	-0.2161656
0.0700205	0.0477428	0.0035048	-0.0291391	-0.0804772	-0.2108846
0.0945051	0.0681745	0.0218962	-0.0136417	-0.0652574	-0.199228
0.1259181	0.091967	0.0423288	0.0048408	-0.0510828	-0.1880604
0.1705004	0.1230065	0.068155	0.0293254	-0.0325897	-0.1789439
0.24694	0.1755008	0.1106378	0.0693489	0.0050031	-0.1534753
0.4205684	0.2790999	0.2023096	0.1566079	0.0827498	-0.1009317
0.7691869	0.3812331	0.2915656	0.241277	0.1677618	-0.0287329
1.231981	0.6956818	0.5781717	0.5199075	0.4319163	0.2053468
-1.999928	-1.174078	-0.9307814	-0.8138441	-0.7233081	-0.7529296
-1.454426	-1.078638	-0.9304242	-0.8709779	-0.8305595	-0.8739736
-0.8570276	-0.8182174	-0.763935	-0.7487709	-0.7501186	-0.8167406
-0.4387034	-0.5044849	-0.4745451	-0.4731016	-0.486477	-0.5871513
-0.214314	-0.2676311	-0.2784317	-0.2963743	-0.3279491	-0.4418729
-0.1343185	-0.1653327	-0.1880919	-0.2095248	-0.2423519	-0.3594323
-0.0938044	-0.1151363	-0.1429342	-0.1665182	-0.1984892	-0.317262
-0.0679643	-0.0854815	-0.1125891	-0.1343012	-0.1650193	-0.2810817
-0.0489059	-0.0633362	-0.0908864	-0.1100955	-0.1374706	-0.255621
-0.0331571	-0.0438528	-0.0697137	-0.0889005	-0.1150535	-0.23464
-0.0192192	-0.028402	-0.0556769	-0.0746464	-0.1028225	-0.2222404
-0.0059557	-0.0129881	-0.038332	-0.0576662	-0.089316	-0.2073741
0.007566	0.002604	-0.0238727	-0.0483697	-0.0786097	-0.1954225
0.0217192	0.0170988	-0.0105652	-0.0352572	-0.0671316	-0.1828964
0.0370746	0.0311186	0.001239	-0.0230821	-0.0613436	-0.1729292
0.054256	0.0457236	0.0119847	-0.0168208	-0.0577027	-0.166698
